Datetime,Appliance_Type,Temperature,Humidity,Usage_Duration_hr,Energy_Consumption_kWh
2024-06-09 04:00:00,Washing Machine,22.5,31.9,0.91,1.897
2024-06-09 05:00:00,TV,18.8,37.8,2.47,0.761
2024-06-09 06:00:00,Fan,21.7,53.3,0.91,0.246
2024-06-09 07:00:00,Microwave,27.6,61.4,2.81,4.304
2024-06-09 08:00:00,Laptop,22.6,36.8,6.73,0.964
2024-06-09 09:00:00,Heater,18.0,34.3,0.11,0.327
2024-06-09 10:00:00,Air Conditioner,17.4,60.0,0.07,0.084
2024-06-09 11:00:00,Heater,19.7,42.2,0.24,0.629
2024-06-09 12:00:00,TV,22.4,68.1,0.73,0.215
2024-06-09 13:00:00,Fan,28.0,58.6,0.21,0.104
2024-06-09 14:00:00,TV,15.3,43.1,3.07,0.979
2024-06-09 15:00:00,Heater,20.4,41.6,0.04,0.116
2024-06-09 16:00:00,Air Conditioner,22.7,50.9,0.57,1.324
2024-06-09 17:00:00,Microwave,12.8,33.2,0.31,0.485
2024-06-09 18:00:00,Air Conditioner,17.8,34.7,4.02,9.254
2024-06-09 19:00:00,Bulb,18.6,37.0,1.66,0.163
2024-06-09 20:00:00,Bulb,18.0,61.0,3.65,0.437
2024-06-09 21:00:00,TV,23.0,50.6,5.38,1.692
2024-06-09 22:00:00,Air Conditioner,21.2,30.4,1.03,2.364
2024-06-09 23:00:00,Refrigerator,19.2,56.9,0.4,0.492
2024-06-10 00:00:00,Heater,24.1,46.9,0.32,0.812
2024-06-10 01:00:00,Air Conditioner,30.6,50.4,0.38,0.79
2024-06-10 02:00:00,Air Conditioner,30.2,38.6,1.85,4.237
2024-06-10 03:00:00,TV,12.4,52.1,0.06,0.099
2024-06-10 04:00:00,TV,24.9,69.2,0.08,-0.014
2024-06-10 05:00:00,Heater,21.1,32.9,1.41,3.619
2024-06-10 06:00:00,Air Conditioner,22.8,41.4,1.54,3.603
2024-06-10 07:00:00,Washing Machine,20.0,39.7,1.64,3.303
2024-06-10 08:00:00,Washing Machine,22.6,39.9,0.7,1.423
2024-06-10 09:00:00,Bulb,22.8,45.1,2.46,0.2
2024-06-10 10:00:00,Heater,19.1,62.7,1.14,2.847
2024-06-10 11:00:00,Air Conditioner,17.5,66.5,0.17,0.457
2024-06-10 12:00:00,Washing Machine,19.8,38.1,2.39,4.754
2024-06-10 13:00:00,Bulb,23.2,51.7,4.59,0.512
2024-06-10 14:00:00,Microwave,25.0,55.5,0.09,0.07
2024-06-10 15:00:00,Washing Machine,26.3,50.9,0.74,1.43
2024-06-10 16:00:00,Dishwasher,19.5,47.4,1.0,1.9
2024-06-10 17:00:00,Laptop,23.4,37.7,0.24,0.035
2024-06-10 18:00:00,Fan,26.8,49.5,3.03,0.58
2024-06-10 19:00:00,Washing Machine,27.8,46.0,0.5,1.071
2024-06-10 20:00:00,Bulb,21.7,61.8,2.29,0.291
2024-06-10 21:00:00,Fan,20.9,60.5,1.67,0.38
2024-06-10 22:00:00,Fan,23.0,35.4,1.37,0.245
2024-06-10 23:00:00,TV,16.3,33.5,0.32,0.082
2024-06-11 00:00:00,TV,21.0,66.3,0.37,0.128
2024-06-11 01:00:00,Air Conditioner,25.7,51.4,0.07,0.202
2024-06-11 02:00:00,Laptop,25.2,64.3,0.41,0.037
2024-06-11 03:00:00,Microwave,20.6,32.3,0.64,0.962
2024-06-11 04:00:00,TV,23.1,51.1,2.69,0.819
2024-06-11 05:00:00,Air Conditioner,17.9,51.6,0.68,1.639
2024-06-11 06:00:00,Laptop,25.5,64.4,2.11,0.354
2024-06-11 07:00:00,Bulb,21.6,33.9,0.87,0.011
2024-06-11 08:00:00,Heater,20.6,39.6,2.3,5.751
2024-06-11 09:00:00,Bulb,20.2,46.3,5.61,0.515
2024-06-11 10:00:00,Microwave,21.7,64.6,0.41,0.645
2024-06-11 11:00:00,Bulb,19.8,67.6,2.97,0.344
2024-06-11 12:00:00,Air Conditioner,25.3,69.7,1.46,3.36
2024-06-11 13:00:00,Air Conditioner,20.0,68.4,2.55,5.851
2024-06-11 14:00:00,Fan,30.0,30.2,1.58,0.32
2024-06-11 15:00:00,Refrigerator,29.3,31.9,0.83,1.003
2024-06-11 16:00:00,Bulb,17.5,35.9,0.39,0.007
2024-06-11 17:00:00,Dishwasher,22.3,44.0,0.11,0.135
2024-06-11 18:00:00,Dishwasher,18.7,63.2,1.15,1.968
2024-06-11 19:00:00,Refrigerator,20.4,65.7,6.96,8.412
2024-06-11 20:00:00,Microwave,32.0,37.5,2.01,3.039
2024-06-11 21:00:00,Refrigerator,20.5,54.8,0.59,0.732
2024-06-11 22:00:00,Heater,23.8,66.7,2.63,6.647
2024-06-11 23:00:00,Refrigerator,24.7,48.5,2.2,2.575
2024-06-12 00:00:00,Heater,17.0,34.1,0.5,1.154
2024-06-12 01:00:00,Fan,17.7,48.3,0.02,0.024
2024-06-12 02:00:00,Fan,16.0,45.0,0.19,0.052
2024-06-12 03:00:00,Air Conditioner,17.6,53.1,3.15,7.152
2024-06-12 04:00:00,Laptop,7.7,47.5,2.72,0.426
2024-06-12 05:00:00,Refrigerator,24.7,30.7,0.52,0.61
2024-06-12 06:00:00,TV,32.3,69.8,0.5,0.111
2024-06-12 07:00:00,Bulb,22.7,51.7,2.36,0.219
2024-06-12 08:00:00,Fan,14.9,48.9,4.16,0.711
2024-06-12 09:00:00,Air Conditioner,18.8,68.2,2.27,5.181
2024-06-12 10:00:00,Laptop,19.7,36.2,1.4,0.174
2024-06-12 11:00:00,Refrigerator,16.9,37.6,0.42,0.528
2024-06-12 12:00:00,Fan,26.3,62.3,1.12,0.216
2024-06-12 13:00:00,Heater,26.1,40.4,0.4,1.029
2024-06-12 14:00:00,TV,16.2,62.0,2.48,0.615
2024-06-12 15:00:00,TV,25.6,40.9,0.73,0.178
2024-06-12 16:00:00,TV,29.6,31.3,2.69,0.835
2024-06-12 17:00:00,Heater,31.5,50.7,0.72,1.787
2024-06-12 18:00:00,Fan,36.3,37.9,2.61,0.564
2024-06-12 19:00:00,Washing Machine,17.5,60.3,0.61,1.126
2024-06-12 20:00:00,TV,36.1,55.6,0.87,0.298
2024-06-12 21:00:00,Washing Machine,20.2,66.9,1.43,2.835
2024-06-12 22:00:00,Refrigerator,19.0,61.3,0.11,0.094
2024-06-12 23:00:00,Microwave,23.6,37.2,4.44,6.711
2024-06-13 00:00:00,Air Conditioner,19.1,62.0,1.28,2.999
2024-06-13 01:00:00,Washing Machine,24.0,55.7,1.06,2.178
2024-06-13 02:00:00,Washing Machine,15.4,56.8,2.74,5.588
2024-06-13 03:00:00,Air Conditioner,20.8,63.3,3.01,6.991
2024-06-13 04:00:00,Laptop,28.4,53.0,1.11,0.126
2024-06-13 05:00:00,Bulb,21.7,48.6,3.93,0.4
2024-06-13 06:00:00,Heater,22.7,55.5,0.1,0.233
2024-06-13 07:00:00,Air Conditioner,24.4,41.9,0.18,0.516
2024-06-13 08:00:00,Heater,27.9,37.3,1.36,3.461
2024-06-13 09:00:00,Heater,13.7,54.7,0.66,1.63
2024-06-13 10:00:00,TV,24.9,39.4,0.94,0.325
2024-06-13 11:00:00,TV,20.7,33.2,0.6,0.117
2024-06-13 12:00:00,Washing Machine,22.8,30.0,0.78,1.569
2024-06-13 13:00:00,Washing Machine,27.3,54.3,2.59,5.142
2024-06-13 14:00:00,Heater,16.0,44.5,1.35,3.291
2024-06-13 15:00:00,Bulb,16.9,60.1,8.9,0.929
2024-06-13 16:00:00,Fan,12.3,45.0,2.32,0.509
2024-06-13 17:00:00,Heater,19.3,49.4,0.48,1.222
2024-06-13 18:00:00,Washing Machine,28.7,46.3,0.46,0.912
2024-06-13 19:00:00,Bulb,21.4,56.0,0.61,-0.002
2024-06-13 20:00:00,Fan,15.3,44.2,2.78,0.498
2024-06-13 21:00:00,Air Conditioner,19.6,68.6,0.04,0.047
2024-06-13 22:00:00,Heater,14.6,67.4,0.39,0.969
2024-06-13 23:00:00,Heater,16.4,63.9,3.53,8.878
2024-06-14 00:00:00,Microwave,23.9,66.8,1.53,2.351
2024-06-14 01:00:00,Air Conditioner,16.1,48.0,0.39,0.805
2024-06-14 02:00:00,Heater,27.6,51.5,0.37,0.893
2024-06-14 03:00:00,Microwave,21.6,59.7,2.98,4.43
2024-06-14 04:00:00,Heater,22.4,57.8,3.36,8.281
2024-06-14 05:00:00,Laptop,20.6,65.6,0.44,0.095
2024-06-14 06:00:00,Refrigerator,25.9,58.7,0.82,0.97
2024-06-14 07:00:00,Heater,25.9,69.9,2.7,6.742
2024-06-14 08:00:00,Microwave,23.7,43.9,2.21,3.384
2024-06-14 09:00:00,Air Conditioner,24.8,63.3,2.52,5.806
2024-06-14 10:00:00,Fan,20.9,57.9,1.1,0.198
2024-06-14 11:00:00,Microwave,24.7,57.7,3.64,5.486
2024-06-14 12:00:00,Refrigerator,20.3,43.0,0.59,0.763
2024-06-14 13:00:00,Laptop,22.0,61.4,0.26,0.053
2024-06-14 14:00:00,Refrigerator,20.6,66.0,1.85,2.255
2024-06-14 15:00:00,Fan,19.7,38.7,1.16,0.225
2024-06-14 16:00:00,Air Conditioner,18.6,55.0,2.89,6.648
2024-06-14 17:00:00,Microwave,24.3,45.7,0.13,0.196
2024-06-14 18:00:00,Heater,28.6,69.6,2.78,6.922
2024-06-14 19:00:00,Air Conditioner,27.9,49.2,0.52,1.169
2024-06-14 20:00:00,Bulb,15.7,39.1,1.6,0.228
2024-06-14 21:00:00,Bulb,28.4,45.3,0.06,0.107
2024-06-14 22:00:00,Washing Machine,20.4,56.2,1.41,2.901
2024-06-14 23:00:00,Washing Machine,25.0,33.0,1.89,3.724
2024-06-15 00:00:00,Bulb,17.5,54.1,0.69,-0.002
2024-06-15 01:00:00,Fan,22.7,67.2,0.36,0.013
2024-06-15 02:00:00,Heater,23.6,64.0,1.16,2.899
2024-06-15 03:00:00,Dishwasher,14.6,32.7,2.69,4.695
2024-06-15 04:00:00,Refrigerator,25.0,69.7,0.59,0.674
2024-06-15 05:00:00,Bulb,28.7,57.9,0.44,0.114
2024-06-15 06:00:00,Heater,21.1,36.5,0.49,1.275
2024-06-15 07:00:00,Washing Machine,28.8,30.5,4.47,8.91
2024-06-15 08:00:00,Laptop,21.1,36.9,0.67,0.078
2024-06-15 09:00:00,Heater,26.2,63.5,0.01,0.042
2024-06-15 10:00:00,Dishwasher,10.9,30.9,2.28,4.156
2024-06-15 11:00:00,Air Conditioner,34.1,39.3,1.8,4.119
2024-06-15 12:00:00,Refrigerator,29.5,60.3,0.21,0.236
2024-06-15 13:00:00,Air Conditioner,20.6,53.4,6.29,14.439
2024-06-15 14:00:00,Dishwasher,12.1,61.3,1.4,2.462
2024-06-15 15:00:00,Washing Machine,23.4,59.8,1.04,2.073
2024-06-15 16:00:00,Microwave,14.8,32.0,0.72,1.069
2024-06-15 17:00:00,Bulb,24.2,65.7,3.43,0.28
2024-06-15 18:00:00,Laptop,24.1,39.1,0.42,0.095
2024-06-15 19:00:00,Washing Machine,17.3,52.1,0.5,1.034
2024-06-15 20:00:00,Heater,27.6,55.8,0.2,0.524
2024-06-15 21:00:00,Refrigerator,26.0,36.7,2.14,2.524
2024-06-15 22:00:00,Air Conditioner,26.9,69.0,1.36,3.024
2024-06-15 23:00:00,Air Conditioner,22.0,49.5,1.41,3.264
2024-06-16 00:00:00,TV,14.9,32.3,0.37,0.078
2024-06-16 01:00:00,Heater,26.9,67.5,1.58,3.905
2024-06-16 02:00:00,Heater,20.6,53.5,2.18,5.375
2024-06-16 03:00:00,Air Conditioner,15.1,58.0,0.66,1.515
2024-06-16 04:00:00,TV,28.8,51.0,2.42,0.806
2024-06-16 05:00:00,Washing Machine,32.5,63.4,0.64,1.261
2024-06-16 06:00:00,TV,21.8,31.3,2.13,0.584
2024-06-16 07:00:00,Refrigerator,32.8,40.7,0.05,0.094
2024-06-16 08:00:00,Bulb,22.5,48.8,1.2,0.129
2024-06-16 09:00:00,Bulb,20.1,33.1,5.24,0.418
2024-06-16 10:00:00,Refrigerator,18.8,58.2,5.96,7.19
2024-06-16 11:00:00,Washing Machine,30.2,45.7,0.5,1.099
2024-06-16 12:00:00,Air Conditioner,18.1,40.9,0.87,1.879
2024-06-16 13:00:00,Washing Machine,25.7,30.1,0.1,0.133
2024-06-16 14:00:00,TV,19.2,58.8,3.1,0.787
2024-06-16 15:00:00,Bulb,19.7,63.4,1.26,0.122
2024-06-16 16:00:00,TV,27.2,45.8,0.73,0.268
2024-06-16 17:00:00,Bulb,20.1,52.6,0.18,0.023
2024-06-16 18:00:00,Air Conditioner,20.0,39.1,4.4,10.189
2024-06-16 19:00:00,Washing Machine,27.7,54.9,1.13,2.308
2024-06-16 20:00:00,Laptop,30.0,30.5,0.5,0.16
2024-06-16 21:00:00,Air Conditioner,25.2,49.5,0.65,1.545
2024-06-16 22:00:00,TV,18.7,55.8,0.47,0.122
2024-06-16 23:00:00,Refrigerator,19.4,66.7,1.38,1.661
2024-06-17 00:00:00,Heater,22.4,45.3,3.99,9.927
2024-06-17 01:00:00,Fan,23.6,60.6,2.91,0.571
2024-06-17 02:00:00,Washing Machine,17.1,53.9,0.93,1.854
2024-06-17 03:00:00,Fan,25.6,67.1,2.63,0.521
2024-06-17 04:00:00,Fan,22.4,45.9,0.83,0.232
2024-06-17 05:00:00,Laptop,13.4,42.8,0.44,0.049
2024-06-17 06:00:00,TV,17.4,65.5,6.15,1.798
2024-06-17 07:00:00,Microwave,19.5,32.0,0.54,0.772
2024-06-17 08:00:00,Bulb,21.6,35.5,0.59,0.091
2024-06-17 09:00:00,Refrigerator,31.4,33.3,6.86,8.165
2024-06-17 10:00:00,Dishwasher,23.2,63.7,0.22,0.378
2024-06-17 11:00:00,TV,17.8,30.4,2.14,0.71
2024-06-17 12:00:00,Air Conditioner,23.1,64.5,4.12,9.488
2024-06-17 13:00:00,Air Conditioner,20.2,48.1,1.08,2.47
2024-06-17 14:00:00,Refrigerator,23.6,30.2,0.0,0.003
2024-06-17 15:00:00,Microwave,24.9,46.1,0.71,1.006
2024-06-17 16:00:00,Bulb,28.0,37.5,0.18,-0.025
2024-06-17 17:00:00,Washing Machine,21.9,55.0,0.81,1.605
2024-06-17 18:00:00,Fan,30.2,57.2,2.34,0.482
2024-06-17 19:00:00,TV,26.5,49.5,0.87,0.307
2024-06-17 20:00:00,Bulb,18.5,31.6,0.85,0.089
2024-06-17 21:00:00,Microwave,33.0,56.2,1.22,1.898
2024-06-17 22:00:00,Laptop,23.6,63.7,1.31,0.276
2024-06-17 23:00:00,Heater,17.8,58.8,2.91,7.315
2024-06-18 00:00:00,Bulb,30.3,63.2,0.55,0.117
2024-06-18 01:00:00,Heater,32.4,38.0,2.59,6.416
2024-06-18 02:00:00,Bulb,21.8,65.6,1.25,0.068
2024-06-18 03:00:00,Fan,19.5,42.9,0.54,0.133
2024-06-18 04:00:00,Refrigerator,21.1,30.5,0.52,0.562
2024-06-18 05:00:00,Washing Machine,25.6,63.7,0.67,1.33
2024-06-18 06:00:00,Laptop,28.4,67.7,1.46,0.258
2024-06-18 07:00:00,Refrigerator,24.9,56.2,0.39,0.543
2024-06-18 08:00:00,Bulb,22.5,39.3,3.79,0.367
2024-06-18 09:00:00,Heater,29.5,40.1,1.28,3.175
2024-06-18 10:00:00,Heater,20.4,48.7,3.79,9.488
2024-06-18 11:00:00,Fan,27.2,65.9,0.07,-0.039
2024-06-18 12:00:00,TV,20.6,36.0,0.63,0.18
2024-06-18 13:00:00,Bulb,24.2,63.0,0.03,0.003
2024-06-18 14:00:00,Refrigerator,21.4,41.7,0.48,0.571
2024-06-18 15:00:00,TV,21.7,62.3,2.97,0.896
2024-06-18 16:00:00,Microwave,20.1,66.8,0.06,0.042
2024-06-18 17:00:00,TV,28.7,47.1,0.86,0.221
2024-06-18 18:00:00,TV,18.3,44.6,0.19,0.019
2024-06-18 19:00:00,Microwave,18.3,62.1,0.81,1.132
2024-06-18 20:00:00,Air Conditioner,32.6,51.2,2.74,6.315
2024-06-18 21:00:00,Refrigerator,26.9,57.4,1.46,1.801
2024-06-18 22:00:00,Laptop,10.1,54.9,2.0,0.34
2024-06-18 23:00:00,Washing Machine,19.2,36.1,0.64,1.275
2024-06-19 00:00:00,TV,12.9,63.8,4.33,1.26
2024-06-19 01:00:00,Washing Machine,17.2,37.8,1.85,3.743
2024-06-19 02:00:00,TV,6.3,67.3,0.82,0.278
2024-06-19 03:00:00,Laptop,21.3,40.0,0.83,0.136
2024-06-19 04:00:00,Washing Machine,16.3,59.4,3.76,7.615
2024-06-19 05:00:00,Heater,22.3,41.4,1.29,3.22
2024-06-19 06:00:00,Heater,13.9,42.7,1.84,4.583
2024-06-19 07:00:00,TV,22.4,42.4,0.81,0.223
2024-06-19 08:00:00,Bulb,19.9,59.9,0.38,-0.04
2024-06-19 09:00:00,Heater,29.5,52.3,1.93,4.855
2024-06-19 10:00:00,Laptop,29.1,65.3,1.4,0.205
2024-06-19 11:00:00,Refrigerator,25.9,42.3,1.04,1.278
2024-06-19 12:00:00,Dishwasher,20.4,57.7,1.47,2.733
2024-06-19 13:00:00,Fan,31.9,60.1,0.35,0.051
2024-06-19 14:00:00,Refrigerator,14.2,36.1,2.37,2.726
2024-06-19 15:00:00,Dishwasher,15.0,46.0,4.44,8.015
2024-06-19 16:00:00,Heater,21.6,49.3,3.33,8.323
2024-06-19 17:00:00,Heater,33.3,44.2,0.58,1.418
2024-06-19 18:00:00,Refrigerator,21.0,42.9,0.78,0.957
2024-06-19 19:00:00,Heater,21.1,57.5,2.48,6.236
2024-06-19 20:00:00,TV,14.8,38.6,1.36,0.36
2024-06-19 21:00:00,Air Conditioner,26.7,58.4,1.19,2.724
2024-06-19 22:00:00,Microwave,26.8,67.4,3.92,5.952
2024-06-19 23:00:00,Washing Machine,25.9,52.6,1.15,2.268
2024-06-20 00:00:00,Refrigerator,18.9,54.5,1.09,1.306
2024-06-20 01:00:00,TV,18.5,32.8,0.06,-0.112
2024-06-20 02:00:00,Fan,15.5,64.6,0.11,-0.053
2024-06-20 03:00:00,Heater,22.4,41.4,0.01,0.036
2024-06-20 04:00:00,Bulb,16.6,54.6,3.67,0.428
2024-06-20 05:00:00,Microwave,16.1,69.2,0.79,1.113
2024-06-20 06:00:00,Microwave,19.9,53.8,0.95,1.426
2024-06-20 07:00:00,Dishwasher,19.6,59.0,2.8,5.022
2024-06-20 08:00:00,Heater,19.3,47.8,1.41,3.571
2024-06-20 09:00:00,Heater,24.3,32.4,1.41,3.465
2024-06-20 10:00:00,TV,22.4,61.9,0.53,0.18
2024-06-20 11:00:00,Refrigerator,20.6,31.4,2.69,3.199
2024-06-20 12:00:00,Fan,22.9,58.0,0.27,0.066
2024-06-20 13:00:00,Air Conditioner,17.0,30.9,0.08,0.192
2024-06-20 14:00:00,Heater,22.5,64.5,0.32,0.785
2024-06-20 15:00:00,Laptop,22.8,36.3,0.47,0.094
2024-06-20 16:00:00,Refrigerator,14.5,50.6,0.5,0.599
2024-06-20 17:00:00,Dishwasher,27.0,53.9,1.67,2.991
2024-06-20 18:00:00,TV,17.6,48.3,0.37,0.093
2024-06-20 19:00:00,Fan,22.5,43.6,1.69,0.343
2024-06-20 20:00:00,Laptop,27.8,48.7,0.14,0.033
2024-06-20 21:00:00,TV,26.6,42.5,0.24,0.022
2024-06-20 22:00:00,TV,22.2,47.5,1.07,0.302
2024-06-20 23:00:00,Fan,20.2,44.4,3.82,0.712
2024-06-21 00:00:00,Refrigerator,26.7,52.6,2.94,3.531
2024-06-21 01:00:00,Heater,25.4,39.5,5.2,12.967
2024-06-21 02:00:00,Refrigerator,18.9,69.5,1.58,1.931
2024-06-21 03:00:00,Washing Machine,18.0,50.0,1.69,3.413
2024-06-21 04:00:00,TV,11.6,37.8,1.47,0.395
2024-06-21 05:00:00,TV,22.8,49.1,1.46,0.439
2024-06-21 06:00:00,Microwave,21.6,64.7,0.24,0.39
2024-06-21 07:00:00,Heater,27.7,30.9,1.18,2.934
2024-06-21 08:00:00,Laptop,23.8,57.2,0.73,0.073
2024-06-21 09:00:00,Refrigerator,28.7,51.9,0.88,0.997
2024-06-21 10:00:00,TV,18.5,36.8,1.11,0.376
2024-06-21 11:00:00,Microwave,27.7,62.7,0.21,0.354
2024-06-21 12:00:00,Refrigerator,19.4,44.8,0.67,0.791
2024-06-21 13:00:00,Heater,25.9,41.8,0.1,0.284
2024-06-21 14:00:00,Heater,14.7,63.1,5.84,14.46
2024-06-21 15:00:00,Bulb,23.2,55.5,0.19,0.085
2024-06-21 16:00:00,Fan,12.1,65.9,0.45,0.082
2024-06-21 17:00:00,TV,20.7,55.2,3.33,1.006
2024-06-21 18:00:00,Heater,24.2,59.6,0.99,2.456
2024-06-21 19:00:00,Air Conditioner,19.4,63.5,0.22,0.573
2024-06-21 20:00:00,Laptop,16.7,32.2,0.73,0.056
2024-06-21 21:00:00,Laptop,26.2,61.0,0.18,0.101
2024-06-21 22:00:00,Heater,21.5,54.5,0.34,0.858
2024-06-21 23:00:00,Heater,19.6,32.8,0.08,0.232
2024-06-22 00:00:00,Laptop,22.2,50.3,0.86,0.113
2024-06-22 01:00:00,Air Conditioner,35.2,33.3,2.46,5.604
2024-06-22 02:00:00,Refrigerator,27.8,59.4,1.32,1.634
2024-06-22 03:00:00,Heater,27.8,51.9,1.4,3.512
2024-06-22 04:00:00,Microwave,24.2,68.1,0.34,0.572
2024-06-22 05:00:00,Bulb,22.8,37.3,0.63,0.054
2024-06-22 06:00:00,Fan,10.0,54.2,2.8,0.539
2024-06-22 07:00:00,Microwave,18.6,38.5,0.14,0.276
2024-06-22 08:00:00,Dishwasher,19.6,54.6,2.93,5.364
2024-06-22 09:00:00,Heater,12.6,58.9,0.99,2.479
2024-06-22 10:00:00,Microwave,16.2,58.9,2.72,4.046
2024-06-22 11:00:00,Air Conditioner,12.1,62.6,0.57,1.361
2024-06-22 12:00:00,TV,21.8,64.1,0.62,0.173
2024-06-22 13:00:00,Air Conditioner,26.1,33.1,2.09,4.835
2024-06-22 14:00:00,Washing Machine,27.5,43.7,2.31,4.598
2024-06-22 15:00:00,Heater,24.1,57.5,0.39,1.057
2024-06-22 16:00:00,Refrigerator,17.2,49.9,5.41,6.458
2024-06-22 17:00:00,Heater,12.3,37.6,0.13,0.355
2024-06-22 18:00:00,Washing Machine,13.2,52.1,0.11,0.188
2024-06-22 19:00:00,Fan,15.7,46.3,1.36,0.257
2024-06-22 20:00:00,Air Conditioner,17.6,45.6,1.92,4.405
2024-06-22 21:00:00,Microwave,21.2,62.4,4.86,7.33
2024-06-22 22:00:00,Bulb,16.9,46.3,0.78,0.124
2024-06-22 23:00:00,Fan,23.7,31.1,0.04,0.036
2024-06-23 00:00:00,Microwave,20.8,32.3,1.39,2.073
2024-06-23 01:00:00,Bulb,22.1,64.2,0.51,0.058
2024-06-23 02:00:00,Refrigerator,27.7,68.4,0.85,1.066
2024-06-23 03:00:00,Refrigerator,16.1,57.5,1.01,1.253
2024-06-23 04:00:00,Air Conditioner,24.1,44.6,0.1,0.096
2024-06-23 05:00:00,TV,21.9,67.5,1.0,0.286
2024-06-23 06:00:00,TV,20.3,56.5,0.83,0.239
2024-06-23 07:00:00,Refrigerator,26.4,63.8,1.87,2.277
2024-06-23 08:00:00,Heater,26.4,60.6,1.56,3.887
2024-06-23 09:00:00,TV,17.3,45.2,0.31,0.128
2024-06-23 10:00:00,Heater,21.1,49.1,0.35,0.812
2024-06-23 11:00:00,Microwave,23.4,37.4,0.43,0.663
2024-06-23 12:00:00,TV,20.6,41.7,0.3,0.134
2024-06-23 13:00:00,Laptop,24.9,61.1,1.61,0.167
2024-06-23 14:00:00,Laptop,23.4,65.8,7.79,1.294
2024-06-23 15:00:00,Bulb,31.2,59.0,1.58,0.218
2024-06-23 16:00:00,Dishwasher,14.3,48.6,1.4,2.52
2024-06-23 17:00:00,Laptop,21.4,33.5,0.79,0.077
2024-06-23 18:00:00,TV,17.5,32.3,0.56,0.16
2024-06-23 19:00:00,Washing Machine,25.0,45.0,3.63,7.264
2024-06-23 20:00:00,Heater,13.9,48.6,5.21,13.049
2024-06-23 21:00:00,Refrigerator,23.7,54.4,1.03,1.311
2024-06-23 22:00:00,Air Conditioner,18.8,30.3,0.51,1.159
2024-06-23 23:00:00,TV,18.3,69.6,2.21,0.69
2024-06-24 00:00:00,Bulb,14.8,44.6,0.21,-0.043
2024-06-24 01:00:00,Washing Machine,19.7,63.9,2.18,4.331
2024-06-24 02:00:00,Heater,27.4,51.4,2.56,6.427
2024-06-24 03:00:00,Fan,21.9,35.2,0.2,0.075
2024-06-24 04:00:00,Heater,25.1,61.9,5.65,14.086
2024-06-24 05:00:00,Dishwasher,30.3,58.4,6.35,11.411
2024-06-24 06:00:00,Microwave,23.3,51.1,4.14,6.283
2024-06-24 07:00:00,Microwave,19.2,50.6,1.03,1.6
2024-06-24 08:00:00,Heater,24.3,33.5,0.42,1.07
2024-06-24 09:00:00,Heater,19.3,56.2,1.31,3.159
2024-06-24 10:00:00,Heater,19.5,66.4,0.82,2.168
2024-06-24 11:00:00,Microwave,14.4,33.7,0.35,0.518
2024-06-24 12:00:00,Microwave,26.6,40.5,0.83,1.224
2024-06-24 13:00:00,Washing Machine,20.1,66.1,1.64,3.245
2024-06-24 14:00:00,TV,22.9,41.4,0.11,0.052
2024-06-24 15:00:00,Bulb,16.8,56.2,0.61,0.08
2024-06-24 16:00:00,Heater,24.2,51.4,0.03,0.115
2024-06-24 17:00:00,Dishwasher,18.2,53.9,2.08,3.691
2024-06-24 18:00:00,TV,21.3,46.6,1.54,0.445
2024-06-24 19:00:00,Refrigerator,26.4,42.0,0.1,0.218
2024-06-24 20:00:00,Refrigerator,26.0,31.9,5.02,6.032
2024-06-24 21:00:00,TV,21.9,59.8,0.03,0.002
2024-06-24 22:00:00,Bulb,13.2,59.8,1.34,0.087
2024-06-24 23:00:00,Bulb,37.0,56.8,2.25,0.25
2024-06-25 00:00:00,Microwave,30.7,55.7,2.33,3.541
2024-06-25 01:00:00,Laptop,25.6,39.7,0.05,0.052
2024-06-25 02:00:00,Air Conditioner,18.2,30.9,3.55,8.16
2024-06-25 03:00:00,TV,21.4,62.3,3.76,1.146
2024-06-25 04:00:00,Dishwasher,19.3,49.6,1.24,2.309
2024-06-25 05:00:00,Washing Machine,28.3,42.3,0.99,2.027
2024-06-25 06:00:00,Laptop,23.3,34.1,0.07,-0.029
2024-06-25 07:00:00,Microwave,18.1,32.5,1.24,1.73
2024-06-25 08:00:00,Air Conditioner,19.6,44.0,0.79,1.832
2024-06-25 09:00:00,Fan,27.6,62.2,2.22,0.485
2024-06-25 10:00:00,Heater,30.0,66.7,0.78,1.885
2024-06-25 11:00:00,Refrigerator,29.6,65.9,1.73,2.071
2024-06-25 12:00:00,Heater,25.8,66.8,0.16,0.388
2024-06-25 13:00:00,Laptop,20.7,66.3,0.21,0.037
2024-06-25 14:00:00,Laptop,5.8,51.1,0.23,0.007
2024-06-25 15:00:00,Refrigerator,23.5,38.8,0.07,0.148
2024-06-25 16:00:00,TV,22.0,61.9,1.17,0.358
2024-06-25 17:00:00,Air Conditioner,22.7,38.5,2.37,5.406
2024-06-25 18:00:00,Laptop,22.3,40.7,1.41,0.258
2024-06-25 19:00:00,Dishwasher,15.4,39.3,1.28,2.247
2024-06-25 20:00:00,Air Conditioner,24.8,50.6,1.71,4.002
2024-06-25 21:00:00,Fan,25.2,42.9,0.62,0.174
2024-06-25 22:00:00,Refrigerator,25.4,36.2,0.67,0.878
2024-06-25 23:00:00,Heater,26.7,48.1,0.57,1.407
2024-06-26 00:00:00,Microwave,25.0,65.0,1.87,2.777
2024-06-26 01:00:00,Fan,19.9,52.8,0.26,0.057
